event_key,formation_date,action_date,selection_as_of,ts_code,name,trade_date,trading_day_number,is_action_date,data_status,open,high,low,close,pre_close,pct_chg_percent,volume_shares,amount_cny,adj_factor,entry_open_raw,entry_open_adjusted,open_return_since_entry,high_return_since_entry,low_return_since_entry,close_return_since_entry,max_close_return_so_far,max_high_return_so_far,mae_since_entry,close_drawdown_from_peak,available_at,availability_precision,quality_status,price_basis
formal:2026-08-26:300082.SZ:selected,2026-08-26,2026-08-27,2026-08-27T09:05:00+08:00,300082.SZ,奥克股份,2026-08-31,3,False,available,8.5,8.7,8.49,8.53,8.65,-1.3873,14060010.0,119982907.45,8.274,8.8,72.8112,-0.03409090909090917,-0.011363636363636576,-0.035227272727272774,-0.030681818181818366,-0.017045454545454586,0.004545454545454408,-0.03749999999999998,-0.0138728323699423,2026-08-31T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-26:603993.SH:selected,2026-08-26,2026-08-27,2026-08-27T09:05:00+08:00,603993.SH,洛阳钼业,2026-08-27,1,True,available,19.23,19.63,19.15,19.51,19.59,-0.4084,258420874.00000003,5003965615.0,3.7371,19.23,71.864433,0.0,0.02080083203328109,-0.004160166406656507,0.01456058242329683,0.01456058242329683,0.02080083203328109,-0.004160166406656507,0.0,2026-08-27T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-26:603993.SH:selected,2026-08-26,2026-08-27,2026-08-27T09:05:00+08:00,603993.SH,洛阳钼业,2026-08-28,2,False,available,19.5,19.73,19.11,19.51,19.51,0.0,186902155.0,3629095914.0,3.7371,19.23,71.864433,0.014040561622464809,0.026001040041601753,-0.006240249609984483,0.01456058242329683,0.01456058242329683,0.026001040041601753,-0.006240249609984483,0.0,2026-08-28T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-26:603993.SH:selected,2026-08-26,2026-08-27,2026-08-27T09:05:00+08:00,603993.SH,洛阳钼业,2026-08-31,3,False,available,18.88,19.1,18.45,19.06,19.51,-2.3065,199380295.0,3746587199.0,3.7371,19.23,71.864433,-0.018200728029121427,-0.006760270410816394,-0.040561622464898694,-0.008840353614144703,0.01456058242329683,0.026001040041601753,-0.040561622464898694,-0.023065094823167653,2026-08-31T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-27:003816.SZ:selected,2026-08-27,2026-08-28,2026-08-28T09:05:00+08:00,003816.SZ,中国广核,2026-08-28,1,True,available,4.17,4.26,4.16,4.24,4.18,1.4354,136716835.0,577139858.53,1.1949,4.17,4.9827330000000005,0.0,0.021582733812949506,-0.0023980815347722784,0.016786570743405393,0.016786570743405393,0.021582733812949506,-0.0023980815347722784,0.0,2026-08-28T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-27:003816.SZ:selected,2026-08-27,2026-08-28,2026-08-28T09:05:00+08:00,003816.SZ,中国广核,2026-08-31,2,False,available,4.22,4.3,4.21,4.27,4.24,0.7075,126331411.00000001,539394036.36,1.1949,4.17,4.9827330000000005,0.011990407673860837,0.031175059952038175,0.00959232613908867,0.023980815347721673,0.023980815347721673,0.031175059952038175,-0.0023980815347722784,0.0,2026-08-31T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-27:000655.SZ:selected,2026-08-27,2026-08-28,2026-08-28T09:05:00+08:00,000655.SZ,金岭矿业,2026-08-28,1,True,available,7.37,7.56,7.27,7.55,7.35,2.7211,12097240.0,90012030.38,6.2971,7.37,46.409627,0.0,0.02578018995929443,-0.013568521031207648,0.024423337856173788,0.024423337856173788,0.02578018995929443,-0.013568521031207648,0.0,2026-08-28T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-27:000655.SZ:selected,2026-08-27,2026-08-28,2026-08-28T09:05:00+08:00,000655.SZ,金岭矿业,2026-08-31,2,False,available,7.5,7.52,7.23,7.32,7.55,-3.0464,10599338.0,77538569.04,6.2971,7.37,46.409627,0.01763907734056991,0.020352781546811416,-0.01899592944369044,-0.006784260515603657,0.024423337856173788,0.02578018995929443,-0.01899592944369044,-0.030463576158940353,2026-08-31T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-27:000801.SZ:selected,2026-08-27,2026-08-28,2026-08-28T09:05:00+08:00,000801.SZ,四川九洲,2026-08-28,1,True,available,11.9,11.93,11.71,11.78,11.82,-0.3384,8773675.0,103575831.35,15.1065,11.9,179.76735000000002,0.0,0.0025210084033613356,-0.015966386554621903,-0.010084033613445564,-0.010084033613445564,0.0025210084033613356,-0.015966386554621903,0.0,2026-08-28T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-27:000801.SZ:selected,2026-08-27,2026-08-28,2026-08-28T09:05:00+08:00,000801.SZ,四川九洲,2026-08-31,2,False,available,11.93,12.66,11.81,12.57,11.78,6.7063,27337095.0,339051920.36,15.1065,11.9,179.76735000000002,0.0025210084033613356,0.06386554621848717,-0.007563025210084118,0.05630252100840338,0.05630252100840338,0.06386554621848717,-0.015966386554621903,0.0,2026-08-31T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-28:002430.SZ:selected,2026-08-28,2026-08-31,2026-08-31T09:09:39+08:00,002430.SZ,杭氧股份,2026-08-31,1,True,available,26.51,27.55,26.26,27.48,26.11,5.247,42207736.0,1137228444.6000001,2.4684,26.51,65.437284,0.0,0.03923047906450372,-0.009430403621275119,0.036589966050546874,0.036589966050546874,0.03923047906450372,-0.009430403621275119,0.0,2026-08-31T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-28:300910.SZ:selected,2026-08-28,2026-08-31,2026-08-31T09:09:39+08:00,300910.SZ,瑞丰新材,2026-08-31,1,True,available,28.85,29.38,28.3,29.22,28.76,1.5994,8377241.0,242050579.15,2.7969,28.85,80.690565,0.0,0.018370883882149025,-0.01906412478336228,0.012824956672443433,0.012824956672443433,0.018370883882149025,-0.01906412478336228,0.0,2026-08-31T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-28:000928.SZ:selected,2026-08-28,2026-08-31,2026-08-31T09:09:39+08:00,000928.SZ,中钢国际,2026-08-31,1,True,available,5.35,5.52,5.3,5.49,5.31,3.3898,40129420.0,218497100.79999998,2.6978,5.35,14.433229999999998,0.0,0.0317757009345796,-0.009345794392523255,0.026168224299065512,0.026168224299065512,0.0317757009345796,-0.009345794392523255,0.0,2026-08-31T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
